C041306,MOUNT ARARAT  CHURCH. STADIUM AFIAMAN 2,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041307,ANYWAY AFIAMAN 1,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041308,ANYWAY AFIAMAN 2,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041401,COMM.CENTRE AGRIC QUARTERS 1,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041402,COMM.CENTRE AGRIC QUARTERS 2,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041403,GPRTU OFFICE. ABENSU 1,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041404,GPRTU OFFICE. ABENSU 2,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041405,ALLOSAM BLOCK FACTORY AFIAMAN 1,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041406,ALLOSAM BLOCK FACTORY AFIAMAN 2,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C041407,PAMPROM CENTRE.ABENSU,Ghana,GREATER ACCRA, GA NORTH ,TROBU,
C050101,M/A PRIM SCH KATAPOR 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050102,M/A PRIM SCH KATAPOR 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050103,M/A PRIM SCH KATAPOR 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050104,M/A PRIM SCH BODUMASE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050105,M/A PRIM SCH DEDEIMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050106,M/A PRIM SCH OTSIRIKOMFO,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050201,PRESBY PRIM SCH OSOFOEMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050202,PRESBY PRIM SCH OSOFOEMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050203,METH CHURCH MAYERA 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050204,METH CHURCH MAYERA 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050205,METH CHURCH MAYERA 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050206,M/A PRIM SCH ADUSA 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050207,M/A PRIM SCH ADUSA 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050208,COMMUNITY CENTRE. OSRODOMPE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050209,EMMAMUEL ASSEMBLY CHURCH OF PENTECOST. DUNYO,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050301,CHRIST FOUNDATION MINISTRY. OTAOMINA,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050302,M/A PRIM SCH ODUMASE-SAMSAM,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050303,M/A PRIM SCH. MPEHUASEM,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050401,PRESBY PRIM SCH SAMSAM,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050402,PRESBY JHS SAMSAM,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050403,CHIEF'S PALACE. KORLEMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050404,M/A PRIM SCH MANTSI,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050405,THE SERVICING AFRICAN MISSION. KORLEMAN RIVER BANK,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050501,DIST. MAGISTRATE COURT POKUASE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050502,DIST. MAGISTRATE COURT POKUASE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050503,URBAN ROADS OFF. AMASAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050504,URBAN ROADS OFF. AMASAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050505,M/A PRIM SCH AMASAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050506,M/A PRIM SCH AMASAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050507,POST OFFICE AMASAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050508,POST OFFICE AMASAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050509,POST OFFICE AMASAMAN 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050510,METH CHURCH AMASAMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050511,RAILWAYS OFF. AMASAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050512,RAILWAYS OFF. AMASAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050513,RAILWAYS OFF. AMASAMAN 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050514,PRESBY CHURCH INDUSTRIAL AREA AMASAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050515,PRESBY CHURCH INDUSTRIAL AREA AMASAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050516,CENTRAL MOSQUE ZONGO. AMASAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050517,CENTRAL MOSQUE ZONGO. AMASAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050518,GRACE FILLING STATION AMASAMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050519,APOSTOLIC UNIVERSAL CHURCH. AMASAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050520,APOSTOLIC UNIVERSAL CHURCH. AMASAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050521,AGYA APPIAH AREA.TRANSFORMER.  AMASAMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050601,CELESTINE MEMORIAL SCH. SHIKPONTELE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050602,CELESTINE MEMORIAL SCH. SHIKPONTELE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050603,M/A PRIM SCHOOL KPOBIKORPE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050604,M/A PRIM SCHOOL KPOBIKORPE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050605,COMMUNITY CENTRE. FAASE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050606,COMMUNITY CENTRE. FAASE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050607,M/A PRIM SCH SARPEIMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050608,M/A PRIM SCH SARPEIMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050609,PRESBY CHURCH SARPEIMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050610,PRESBY CHURCH SARPEIMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050611,M/A PRIM SCH OPAH 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050612,M/A PRIM SCH OPAH 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050613,DIVINE INT. ACADEMY. OPAH ALAFIA,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050614,CENTRAL MOSQUE (TAXI RANK). ABLORMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050615,MACEDONIA  PRAYER  CENTRE. AGBON,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050701,PRIVATE SCH. POBIMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050702,PRIVATE SCH. POBIMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050703,PRIVATE SCH. POBIMAN 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050704,CHURCH OF PENTECOST. TREBAKOPE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050705,M/A PRIM SCH. KUTUNSE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050706,M/A PRIM SCH. KUTUNSE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050707,M/A PRIM SCH. KUTUNSE 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050708,KOANS ESTATE. KUTUNSE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050709,COMMUNITY CENTRE. HAVORKOPE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050710,GRACE COMM. INT. SATELLITE KUTUNSE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050711,GRACE COMM. INT. SATELLITE KUTUNSE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050712,DAMAX 2 ESTATE. KUTUNSE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050801,LORD KRISHNA ACADEMY. MEDIE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050802,LORD KRISHNA ACADEMY. MEDIE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050803,CENTRAL MOSQUE MEDIE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050804,CENTRAL MOSQUE MEDIE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050805,ROYAL MISSION SCH MEDIE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050806,ROYAL MISSION SCH MEDIE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050807,PRESBY PRIM SCH MEDIE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050808,ASSEMBLIES OF GOD CHURCH HEBRON,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050809,M/A JHS MEDIE-KITIWA 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050810,M/A JHS MEDIE-KITIWA 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050901,M/A PRIM SCH AKOTOSHIE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050902,M/A PRIM SCH AKOTOSHIE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050903,REDEEMED CHURCH. EHUKOPE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050904,COMMUNITY CENTRE. AKOTOSHIE NO. 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050905,COMMUNITY CENTRE. ABANMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050906,COMMUNITY CENTRE. ABANMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C050907,RAILWAYS OFF. PAPASE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051001,RAILWAY OFF. KOTOKU 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051002,RAILWAY OFF. KOTOKU 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051003,PRESBY CHURCH AMOAMAN KOTOKU 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051004,PRESBY CHURCH AMOAMAN KOTOKU 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051005,PRESBY PRIM SCH NIITSURUMAN-KOTOKU,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051006,RAFIKI  JUNCTION.KOTOKU,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051101,GHACEM SONITRA ABEHENEASE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051102,GHACEM SONITRA ABEHENEASE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051103,THREE 3 JUNCTION. ABEHENEASE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051104,THREE 3 JUNCTION. ABEHENEASE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051105,MOUNT ARARAT MINISTRY ACHIAMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051106,M/A JHS ACHIAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051107,M/A JHS ACHIAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051108,M/A JHS ACHIAMAN 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051109,METH PRIM SCH. DOBLO-GONNO,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051201,COMM. CENTRE DOME-SAMPAMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051202,METH PRIM SCH KWASHIEKUMA,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051203,ANGLICAN CHURCH ARDEYMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051301,CLINIC CENTRE ONYANSANA,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051302,M/A KG SCH AKWATSIRI,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051303,PRESBY PRIM SCH ODUNTIA,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051304,PRIVATE SCH. OTUAPLEM,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051305,METH CHURCH KOJO-ASHONG,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051306,METH PRIM SCH KOJO-ASHONG,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051401,CHURCH OF PENTECOST. YAHOMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051402,METH PRIM SCH OKUSHIEBIADE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051403,COMM CENTRE. MAYIKPOR,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051404,ANGLICAN PRIM SCH AKRAMAMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051501,M/A PRIM SCH AYIKAI-DOBLO 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051502,M/A PRIM SCH AYIKAI-DOBLO 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051503,SUNKWA BLOCK FAC. OBEYEYIE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051504,M/A JHS AYIKAI-DOBLO 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051505,M/A JHS AYIKAI-DOBLO 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051506,MENNONITE CHURCH OBEYEYIE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051507,MENNONITE CHURCH OBEYEYIE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051601,M/A JHS ODUMASE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051602,M/A JHS ODUMASE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051603,LIBERTY INTERNATIONAL CHURCH. OSHIUMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051604,LIBERTY INTERNATIONAL CHURCH. OSHIUMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051605,M/A PRIM SCH NSAKINA 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051606,M/A PRIM SCH NSAKINA 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051607,M/A PRIM SCH NSAKINA 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051608,M/A JHS NSAKINA 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051609,M/A JHS NSAKINA 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051610,METH CHURCH ODUMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051611,METH CHURCH ODUMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051612,COMM CLINIC ODUMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051613,COMM CLINIC ODUMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051614,CHURCH OF PENTECOST ABEASE 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051615,CHURCH OF PENTECOST ABEASE 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051616,DISCIPLES  OF  CHRIST  CHURCH. NO WEAPON PEACE VILLAGE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051617,SIRIUS EDUCATION  COMPLEX. ABEASE,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051701,AKYEABEA TUROM SCH JOMA 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051702,AKYEABEA TUROM SCH JOMA 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051703,AKYEABEA TUROM SCH JOMA 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051704,BEST OF THE BEST PREP SCH BORKORBORKOR 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051705,BEST OF THE BEST PREP SCH BORKORBORKOR 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051706,TRANSFORMER. ODUMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051707,TRANSFORMER. ODUMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051708,M/A PRIM SCH MANHEAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051709,M/A PRIM SCH MANHEAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051710,M/A PRIM SCH MANHEAN 3,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051711,M/A JHS. MANHEAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051712,M/A JHS. MANHEAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051713,M/A/ PRIM SCH AFUAMAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051714,M/A/ PRIM SCH AFUAMAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051715,GREAT ROCK REDEEMER CHURCH MANHEAN 1,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051716,GREAT ROCK REDEEMER CHURCH MANHEAN 2,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C051717,SOUL  ROYALE SCH. AFUAMAN,Ghana,GREATER ACCRA, GA WEST ,AMASAMAN,
C060101,D C PRIM SCH ADENKLEBI,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060102,SDA SESEMI,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060103,CHRIST UNIVERSAL CHURCH SESEMI DRIVER GAH,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060104,ELIM SCHOOL ABOKOBI BOI,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060105,AKPORMAN BASIC MODEL SCHOOL 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060106,AKPORMAN BASIC MODEL SCHOOL 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060107,HOLY GABRIEL HEALING CHURCH BOI 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060108,HOLY GABRIEL HEALING CHURCH BOI 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060109,PRESBY PRIM SCH ABOKOBI 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060110,PRESBY PRIM SCH ABOKOBI 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060111,PRESBY PRIM SCH ABOKOBI 3,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060112,KLOKOTO CHIEF PALACE,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060113,ASSEMBLIES OF GOD ABOKOBI-ADANSE 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060114,ASSEMBLIES OF GOD ABOKOBI-ADANSE 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060115,ABOKOBI WOMEN DEVT.TRAINING CENTRE 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060116,ABOKOBI WOMEN DEVT.TRAINING CENTRE 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060201,PRESBY CHURCH PARAKUO 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060202,PRESBY CHURCH PARAKUO 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060203,CHURCH OF PENTECOST ABLORH ADJEI,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060204,HABIS INTERNATIONAL SCHOOL,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060205,ABLORH ADJEI OPPOSITE WELDER  1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060206,ABLORH ADJEI OPPOSITE WELDER  2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060207,ABLORH ADJEI OPPOSITE WELDER  3,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060208,E P CHURCH ABLORH ADJEI NEW SITE 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060209,E P CHURCH ABLORH ADJEI NEW SITE 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060301,ASCENSION PRESBY CHURCH AGBOGBA 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060302,ASCENSION PRESBY CHURCH AGBOGBA 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060303,CHRIST APOSTOLIC CH. INT. AGBOGBA 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060304,CHRIST APOSTOLIC CH. INT. AGBOGBA 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060305,AGBOGBA KONONGO NIM TREE 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060306,AGBOGBA KONONGO NIM TREE 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060307,NORTH LEGON SCH COMPLEX AGBOGBA,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060308,APOSTOLIC CHURCH SUN CITY,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060309,ST. JOSEPH ANGLICAN SCHOOL AGBOGBA NO. 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060310,ST. JOSEPH ANGLICAN SCHOOL AGBOGBA NO. 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060311,ST. JOSEPH ANGLICAN SCHOOL AGBOGBA NO. 3,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060312,ST. JOSEPH ANGLICAN SCHOOL AGBOGBA NO. 4,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060313,PRESBY PRIMARY SCHOOL OLD ASHONGMAN NO. 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060314,PRESBY PRIMARY SCHOOL OLD ASHONGMAN NO. 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060315,PRESBY PRIMARY SCHOOL OLD ASHONGMAN NO. 3,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060316,PRESBY PRIMARY SCHOOL OLD ASHONGMAN NO. 4,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060317,SANDY SCHOOL PURE WATER  1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060318,SANDY SCHOOL PURE WATER  2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060319,SANDY SCHOOL PURE WATER  3,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060320,JOYFUL CROWN ACADEMY,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060401,WISCONSIN UNIV. COLLEGE HAATSO 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060402,WISCONSIN UNIV. COLLEGE HAATSO 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060403,CHILD TIME PREP.  SCH.  HAATSO 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060404,CHILD TIME PREP.  SCH.  HAATSO 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060405,HARRIS BAPTIST CHAPEL HAATSO 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060406,HARRIS BAPTIST CHAPEL HAATSO 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060407,THE APOSTOLIC CHURCH GH. HAATSO MABEY,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060408,ANGLICAN CHURCH HAATSO NO 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060409,ANGLICAN CHURCH HAATSO NO 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060410,ANGLICAN CHURCH HAATSO NO 3,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060411,ANGLICAN CHURCH HAATSO NO 4,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060412,CALVARY PRESBY PRIM SCH HAATSO 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060413,CALVARY PRESBY PRIM SCH HAATSO 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060414,CALVARY PRESBY PRIM SCH HAATSO 3,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060415,CALVARY PRESBY PRIM SCH HAATSO 4,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060416,ASCENSION METHODIST CHURCH HAATSO,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060417,UNITY ASSEMBLIES OF GOD HAATSO,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060418,HAATSO MAIN MARKET 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060419,HAATSO MAIN MARKET 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060420,DEEPER LIFE CHURCH PAAPAO,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060421,ST ELIZABETH PREP SCH WEST LEGON 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060422,ST ELIZABETH PREP SCH WEST LEGON 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060423,MOVERS COURT. HAATSO,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060501,BETHEL PRAYER CAMP 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060502,BETHEL PRAYER CAMP 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060503,SHAMMAH ASSEM OF GOD ASH. EST 1,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
C060504,SHAMMAH ASSEM OF GOD ASH. EST 2,Ghana,GREATER ACCRA, GA EAST ,DOME/KWABENYA,
